STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN001080500,"BEGUMPET OBSERVATORY, IN",13-07-1981,,80,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-07-1981,0,85,91,73
IN001080500,"BEGUMPET OBSERVATORY, IN",15-07-1981,,81,,
IN001080500,"BEGUMPET OBSERVATORY, IN",16-07-1981,0,83,93,75
IN001080500,"BEGUMPET OBSERVATORY, IN",17-07-1981,0,84,93,75
IN001080500,"BEGUMPET OBSERVATORY, IN",18-07-1981,0,84,91,75
IN001080500,"BEGUMPET OBSERVATORY, IN",19-07-1981,0,85,93,75
IN001080500,"BEGUMPET OBSERVATORY, IN",20-07-1981,0,83,93,75
IN001080500,"BEGUMPET OBSERVATORY, IN",21-07-1981,0,81,,75
IN001080500,"BEGUMPET OBSERVATORY, IN",22-07-1981,0.04,76,100,73
IN001080500,"BEGUMPET OBSERVATORY, IN",23-07-1981,0.31,77,82,72
IN001080500,"BEGUMPET OBSERVATORY, IN",24-07-1981,0.02,79,90,73
IN001080500,"BEGUMPET OBSERVATORY, IN",25-07-1981,0.2,82,91,72
IN001080500,"BEGUMPET OBSERVATORY, IN",26-07-1981,0,84,91,73
IN001080500,"BEGUMPET OBSERVATORY, IN",27-07-1981,,77,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",28-07-1981,0,80,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",29-07-1981,,79,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",30-07-1981,0.04,80,90,73
IN001080500,"BEGUMPET OBSERVATORY, IN",31-07-1981,0.59,75,79,72
IN001080500,"BEGUMPET OBSERVATORY, IN",01-08-1981,0.16,75,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",02-08-1981,0.83,74,,68
IN001080500,"BEGUMPET OBSERVATORY, IN",03-08-1981,1.38,73,77,70
IN001080500,"BEGUMPET OBSERVATORY, IN",04-08-1981,0,72,73,
IN001080500,"BEGUMPET OBSERVATORY, IN",05-08-1981,0.2,76,82,70
IN001080500,"BEGUMPET OBSERVATORY, IN",06-08-1981,0,76,84,70
IN001080500,"BEGUMPET OBSERVATORY, IN",07-08-1981,0,76,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",08-08-1981,,75,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-08-1981,0,75,,70
IN001080500,"BEGUMPET OBSERVATORY, IN",10-08-1981,0,80,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",11-08-1981,0,80,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",12-08-1981,0,78,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",13-08-1981,0.87,76,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",14-08-1981,0.16,76,81,70
IN001080500,"BEGUMPET OBSERVATORY, IN",15-08-1981,0.02,74,77,70
IN001080500,"BEGUMPET OBSERVATORY, IN",16-08-1981,0,77,,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-08-1981,0,80,90,72
IN001080500,"BEGUMPET OBSERVATORY, IN",18-08-1981,0,78,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",19-08-1981,,81,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",20-08-1981,,80,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-08-1981,0,78,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",22-08-1981,0,78,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",23-08-1981,,79,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",24-08-1981,0,81,90,72
IN001080500,"BEGUMPET OBSERVATORY, IN",25-08-1981,0,79,,70
IN001080500,"BEGUMPET OBSERVATORY, IN",26-08-1981,,78,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-08-1981,0,80,88,73
IN001080500,"BEGUMPET OBSERVATORY, IN",28-08-1981,0.35,78,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",29-08-1981,0,79,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",30-08-1981,0.94,78,86,68
IN001080500,"BEGUMPET OBSERVATORY, IN",31-08-1981,0,81,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-09-1981,0,81,88,73
IN001080500,"BEGUMPET OBSERVATORY, IN",02-09-1981,0.24,75,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",03-09-1981,0,80,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",04-09-1981,0,78,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",05-09-1981,0,79,88,73
IN001080500,"BEGUMPET OBSERVATORY, IN",06-09-1981,,78,86,
IN001080500,"BEGUMPET OBSERVATORY, IN",07-09-1981,0.24,79,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",08-09-1981,0.75,77,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-09-1981,0,78,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",10-09-1981,0.24,79,84,73
IN001080500,"BEGUMPET OBSERVATORY, IN",11-09-1981,0,75,,
IN001080500,"BEGUMPET OBSERVATORY, IN",12-09-1981,0,78,86,72
IN001080500,"BEGUMPET OBSERVATORY, IN",13-09-1981,0,82,86,72
IN001080500,"BEGUMPET OBSERVATORY, IN",14-09-1981,0,80,88,73
IN001080500,"BEGUMPET OBSERVATORY, IN",15-09-1981,0.04,80,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",16-09-1981,0,77,86,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-09-1981,1.89,78,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",18-09-1981,0.55,76,82,70
IN001080500,"BEGUMPET OBSERVATORY, IN",19-09-1981,0.08,77,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",20-09-1981,0,76,,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-09-1981,0.35,78,82,72
IN001080500,"BEGUMPET OBSERVATORY, IN",22-09-1981,0.04,76,86,73
IN001080500,"BEGUMPET OBSERVATORY, IN",23-09-1981,0.55,75,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",24-09-1981,0.51,76,84,70
IN001080500,"BEGUMPET OBSERVATORY, IN",25-09-1981,0,76,,
IN001080500,"BEGUMPET OBSERVATORY, IN",26-09-1981,,76,86,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-09-1981,,77,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",28-09-1981,0,78,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",29-09-1981,0,78,88,70
IN001080500,"BEGUMPET OBSERVATORY, IN",30-09-1981,,78,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-10-1981,0,79,88,73
IN001080500,"BEGUMPET OBSERVATORY, IN",02-10-1981,0.04,79,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",03-10-1981,0,76,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",04-10-1981,,77,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",05-10-1981,1.54,77,84,70
IN001080500,"BEGUMPET OBSERVATORY, IN",06-10-1981,0.43,80,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",07-10-1981,0.55,76,82,72
IN001080500,"BEGUMPET OBSERVATORY, IN",08-10-1981,0,78,,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-10-1981,0.67,80,88,68
IN001080500,"BEGUMPET OBSERVATORY, IN",10-10-1981,0,82,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-10-1981,0,80,88,70
IN001080500,"BEGUMPET OBSERVATORY, IN",12-10-1981,0,79,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",13-10-1981,,77,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-10-1981,0,75,84,64
IN001080500,"BEGUMPET OBSERVATORY, IN",15-10-1981,0,77,88,66
IN001080500,"BEGUMPET OBSERVATORY, IN",16-10-1981,0,79,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-10-1981,0,76,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-10-1981,0,78,88,63
IN001080500,"BEGUMPET OBSERVATORY, IN",19-10-1981,0,77,88,63
IN001080500,"BEGUMPET OBSERVATORY, IN",20-10-1981,0,77,88,64
IN001080500,"BEGUMPET OBSERVATORY, IN",21-10-1981,0,77,90,66
IN001080500,"BEGUMPET OBSERVATORY, IN",22-10-1981,0,76,88,63
IN001080500,"BEGUMPET OBSERVATORY, IN",23-10-1981,0,75,82,66
IN001080500,"BEGUMPET OBSERVATORY, IN",24-10-1981,0,78,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",25-10-1981,0,79,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",26-10-1981,0,77,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",27-10-1981,0,75,82,70
IN001080500,"BEGUMPET OBSERVATORY, IN",28-10-1981,0.04,73,77,68
IN001080500,"BEGUMPET OBSERVATORY, IN",29-10-1981,0.16,74,81,70
IN001080500,"BEGUMPET OBSERVATORY, IN",30-10-1981,0.39,79,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",31-10-1981,0,79,88,70
IN001080500,"BEGUMPET OBSERVATORY, IN",01-11-1981,0,77,88,70
IN001080500,"BEGUMPET OBSERVATORY, IN",02-11-1981,0,79,86,72
IN001080500,"BEGUMPET OBSERVATORY, IN",03-11-1981,0,79,86,72
IN001080500,"BEGUMPET OBSERVATORY, IN",04-11-1981,0,75,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",05-11-1981,0.28,80,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",06-11-1981,0,77,88,68
IN001080500,"BEGUMPET OBSERVATORY, IN",07-11-1981,,79,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",08-11-1981,,76,86,73
IN001080500,"BEGUMPET OBSERVATORY, IN",09-11-1981,0,78,90,68
IN001080500,"BEGUMPET OBSERVATORY, IN",10-11-1981,0,77,88,68
IN001080500,"BEGUMPET OBSERVATORY, IN",11-11-1981,0,77,86,64
IN001080500,"BEGUMPET OBSERVATORY, IN",12-11-1981,0,75,82,64
IN001080500,"BEGUMPET OBSERVATORY, IN",13-11-1981,0,77,88,64
IN001080500,"BEGUMPET OBSERVATORY, IN",14-11-1981,0,77,86,64
IN001080500,"BEGUMPET OBSERVATORY, IN",15-11-1981,0,74,86,63
IN001080500,"BEGUMPET OBSERVATORY, IN",16-11-1981,0,73,84,63
IN001080500,"BEGUMPET OBSERVATORY, IN",17-11-1981,0,76,84,59
IN001080500,"BEGUMPET OBSERVATORY, IN",18-11-1981,,68,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",19-11-1981,0,69,82,57
IN001080500,"BEGUMPET OBSERVATORY, IN",20-11-1981,0,70,82,55
IN001080500,"BEGUMPET OBSERVATORY, IN",21-11-1981,0,67,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",22-11-1981,,69,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",23-11-1981,0,67,82,54
IN001080500,"BEGUMPET OBSERVATORY, IN",24-11-1981,0,68,84,52
IN001080500,"BEGUMPET OBSERVATORY, IN",25-11-1981,0,69,,52
IN001080500,"BEGUMPET OBSERVATORY, IN",26-11-1981,0,67,82,52
IN001080500,"BEGUMPET OBSERVATORY, IN",27-11-1981,0,69,81,52
IN001080500,"BEGUMPET OBSERVATORY, IN",28-11-1981,,71,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",29-11-1981,0,72,86,57
IN001080500,"BEGUMPET OBSERVATORY, IN",30-11-1981,0,75,84,61
IN001080500,"BEGUMPET OBSERVATORY, IN",01-12-1981,0,70,81,61
IN001080500,"BEGUMPET OBSERVATORY, IN",02-12-1981,0,73,82,61
IN001080500,"BEGUMPET OBSERVATORY, IN",03-12-1981,0,75,84,66
IN001080500,"BEGUMPET OBSERVATORY, IN",04-12-1981,,76,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",05-12-1981,0,70,,61
IN001080500,"BEGUMPET OBSERVATORY, IN",06-12-1981,0,72,84,59
IN001080500,"BEGUMPET OBSERVATORY, IN",07-12-1981,,73,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",08-12-1981,0,70,81,59
IN001080500,"BEGUMPET OBSERVATORY, IN",09-12-1981,0,65,77,55
IN001080500,"BEGUMPET OBSERVATORY, IN",10-12-1981,0,65,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",11-12-1981,,67,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",12-12-1981,0,67,82,52
IN001080500,"BEGUMPET OBSERVATORY, IN",13-12-1981,0,71,81,57
IN001080500,"BEGUMPET OBSERVATORY, IN",14-12-1981,0,73,81,66
IN001080500,"BEGUMPET OBSERVATORY, IN",15-12-1981,0,72,82,63
IN001080500,"BEGUMPET OBSERVATORY, IN",16-12-1981,0,75,82,66
IN001080500,"BEGUMPET OBSERVATORY, IN",17-12-1981,,74,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-12-1981,0,73,81,66
IN001080500,"BEGUMPET OBSERVATORY, IN",19-12-1981,0,71,81,64
IN001080500,"BEGUMPET OBSERVATORY, IN",20-12-1981,0,70,81,63
IN001080500,"BEGUMPET OBSERVATORY, IN",21-12-1981,0,71,81,64
IN001080500,"BEGUMPET OBSERVATORY, IN",22-12-1981,0,70,,64
IN001080500,"BEGUMPET OBSERVATORY, IN",23-12-1981,0,73,81,64
IN001080500,"BEGUMPET OBSERVATORY, IN",24-12-1981,0,72,81,63
IN001080500,"BEGUMPET OBSERVATORY, IN",25-12-1981,0,72,81,61
IN001080500,"BEGUMPET OBSERVATORY, IN",26-12-1981,,69,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-12-1981,,67,79,
IN001080500,"BEGUMPET OBSERVATORY, IN",28-12-1981,0,68,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",29-12-1981,0,68,82,52
IN001080500,"BEGUMPET OBSERVATORY, IN",30-12-1981,0,68,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",31-12-1981,0,70,81,57
IN001080500,"BEGUMPET OBSERVATORY, IN",01-01-1982,,69,82,58
IN001080500,"BEGUMPET OBSERVATORY, IN",02-01-1982,,71,,
IN001080500,"BEGUMPET OBSERVATORY, IN",03-01-1982,,71,83,57
IN001080500,"BEGUMPET OBSERVATORY, IN",04-01-1982,,71,82,61
IN001080500,"BEGUMPET OBSERVATORY, IN",05-01-1982,,69,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",06-01-1982,,70,79,60
IN001080500,"BEGUMPET OBSERVATORY, IN",07-01-1982,,71,81,62
IN001080500,"BEGUMPET OBSERVATORY, IN",08-01-1982,,71,78,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-01-1982,,69,81,61
IN001080500,"BEGUMPET OBSERVATORY, IN",10-01-1982,,75,85,63
IN001080500,"BEGUMPET OBSERVATORY, IN",11-01-1982,,71,,62
IN001080500,"BEGUMPET OBSERVATORY, IN",12-01-1982,,71,82,63
IN001080500,"BEGUMPET OBSERVATORY, IN",13-01-1982,,76,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-01-1982,,71,,63
IN001080500,"BEGUMPET OBSERVATORY, IN",15-01-1982,,75,86,62
IN001080500,"BEGUMPET OBSERVATORY, IN",16-01-1982,,74,89,59
IN001080500,"BEGUMPET OBSERVATORY, IN",17-01-1982,,76,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-01-1982,,78,86,63
IN001080500,"BEGUMPET OBSERVATORY, IN",19-01-1982,,74,89,67
IN001080500,"BEGUMPET OBSERVATORY, IN",20-01-1982,,76,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-01-1982,,75,90,65
IN001080500,"BEGUMPET OBSERVATORY, IN",22-01-1982,,76,88,65
IN001080500,"BEGUMPET OBSERVATORY, IN",23-01-1982,,76,88,65
IN001080500,"BEGUMPET OBSERVATORY, IN",24-01-1982,,76,87,64
IN001080500,"BEGUMPET OBSERVATORY, IN",25-01-1982,,72,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",26-01-1982,,72,83,63
IN001080500,"BEGUMPET OBSERVATORY, IN",27-01-1982,,74,85,67
IN001080500,"BEGUMPET OBSERVATORY, IN",28-01-1982,,75,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",29-01-1982,,74,83,64
IN001080500,"BEGUMPET OBSERVATORY, IN",30-01-1982,,72,82,65
IN001080500,"BEGUMPET OBSERVATORY, IN",31-01-1982,,71,79,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-02-1982,,72,81,60
IN001080500,"BEGUMPET OBSERVATORY, IN",02-02-1982,,75,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",03-02-1982,,76,,
IN001080500,"BEGUMPET OBSERVATORY, IN",04-02-1982,,76,,64
IN001080500,"BEGUMPET OBSERVATORY, IN",05-02-1982,,77,89,67
IN001080500,"BEGUMPET OBSERVATORY, IN",06-02-1982,,75,86,65
IN001080500,"BEGUMPET OBSERVATORY, IN",07-02-1982,,78,88,68
IN001080500,"BEGUMPET OBSERVATORY, IN",08-02-1982,,78,90,66
IN001080500,"BEGUMPET OBSERVATORY, IN",09-02-1982,0,79,92,67
IN001080500,"BEGUMPET OBSERVATORY, IN",10-02-1982,0,81,92,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-02-1982,0,81,93,67
IN001080500,"BEGUMPET OBSERVATORY, IN",12-02-1982,0,81,94,71
IN001080500,"BEGUMPET OBSERVATORY, IN",13-02-1982,0,78,,67
IN001080500,"BEGUMPET OBSERVATORY, IN",14-02-1982,0,83,91,70
IN001080500,"BEGUMPET OBSERVATORY, IN",15-02-1982,0,82,92,71
IN001080500,"BEGUMPET OBSERVATORY, IN",16-02-1982,0,83,93,71
IN001080500,"BEGUMPET OBSERVATORY, IN",17-02-1982,0,79,,68
IN001080500,"BEGUMPET OBSERVATORY, IN",18-02-1982,0,78,93,67
IN001080500,"BEGUMPET OBSERVATORY, IN",19-02-1982,0,80,90,68
IN001080500,"BEGUMPET OBSERVATORY, IN",20-02-1982,0,84,92,67
IN001080500,"BEGUMPET OBSERVATORY, IN",21-02-1982,0,82,94,70
IN001080500,"BEGUMPET OBSERVATORY, IN",22-02-1982,0,76,,68
IN001080500,"BEGUMPET OBSERVATORY, IN",23-02-1982,0,81,96,68
IN001080500,"BEGUMPET OBSERVATORY, IN",24-02-1982,0,81,93,69
IN001080500,"BEGUMPET OBSERVATORY, IN",25-02-1982,0,82,95,70
IN001080500,"BEGUMPET OBSERVATORY, IN",26-02-1982,0,83,96,68
IN001080500,"BEGUMPET OBSERVATORY, IN",27-02-1982,0,86,97,
IN001080500,"BEGUMPET OBSERVATORY, IN",28-02-1982,0,84,95,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-03-1982,0,83,94,70
IN001080500,"BEGUMPET OBSERVATORY, IN",02-03-1982,0,81,92,70
IN001080500,"BEGUMPET OBSERVATORY, IN",03-03-1982,,79,89,69
IN001080500,"BEGUMPET OBSERVATORY, IN",04-03-1982,0,80,,69
IN001080500,"BEGUMPET OBSERVATORY, IN",05-03-1982,0,82,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",06-03-1982,0,79,,67
IN001080500,"BEGUMPET OBSERVATORY, IN",07-03-1982,0,85,94,68
IN001080500,"BEGUMPET OBSERVATORY, IN",08-03-1982,0,86,99,71
IN001080500,"BEGUMPET OBSERVATORY, IN",09-03-1982,0,85,99,71
IN001080500,"BEGUMPET OBSERVATORY, IN",10-03-1982,0,82,,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-03-1982,0,83,96,70
IN001080500,"BEGUMPET OBSERVATORY, IN",12-03-1982,0,83,94,
IN001080500,"BEGUMPET OBSERVATORY, IN",13-03-1982,0,84,,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-03-1982,0,85,96,74
IN001080500,"BEGUMPET OBSERVATORY, IN",15-03-1982,0,84,96,70
IN001080500,"BEGUMPET OBSERVATORY, IN",16-03-1982,0,86,100,72
IN001080500,"BEGUMPET OBSERVATORY, IN",17-03-1982,,81,97,72
IN001080500,"BEGUMPET OBSERVATORY, IN",18-03-1982,0,85,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",19-03-1982,0,86,98,72
IN001080500,"BEGUMPET OBSERVATORY, IN",20-03-1982,0,85,96,73
IN001080500,"BEGUMPET OBSERVATORY, IN",21-03-1982,0,87,97,72
IN001080500,"BEGUMPET OBSERVATORY, IN",22-03-1982,0,86,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",23-03-1982,0,87,98,76
IN001080500,"BEGUMPET OBSERVATORY, IN",24-03-1982,0,87,98,77
IN001080500,"BEGUMPET OBSERVATORY, IN",25-03-1982,0,87,99,77
IN001080500,"BEGUMPET OBSERVATORY, IN",26-03-1982,0,81,97,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-03-1982,0,85,94,75
IN001080500,"BEGUMPET OBSERVATORY, IN",28-03-1982,0,86,96,75
IN001080500,"BEGUMPET OBSERVATORY, IN",29-03-1982,,87,96,73
IN001080500,"BEGUMPET OBSERVATORY, IN",30-03-1982,0,87,100,74
IN001080500,"BEGUMPET OBSERVATORY, IN",31-03-1982,0,88,102,75
IN001080500,"BEGUMPET OBSERVATORY, IN",01-04-1982,0,89,105,74
IN001080500,"BEGUMPET OBSERVATORY, IN",02-04-1982,0,90,,
IN001080500,"BEGUMPET OBSERVATORY, IN",03-04-1982,0,90,104,77
IN001080500,"BEGUMPET OBSERVATORY, IN",04-04-1982,0,92,104,75
IN001080500,"BEGUMPET OBSERVATORY, IN",05-04-1982,0,92,103,78
IN001080500,"BEGUMPET OBSERVATORY, IN",06-04-1982,,87,101,
IN001080500,"BEGUMPET OBSERVATORY, IN",07-04-1982,,89,99,74
IN001080500,"BEGUMPET OBSERVATORY, IN",08-04-1982,0,89,101,74
IN001080500,"BEGUMPET OBSERVATORY, IN",09-04-1982,0,90,102,76
IN001080500,"BEGUMPET OBSERVATORY, IN",10-04-1982,,89,102,77
IN001080500,"BEGUMPET OBSERVATORY, IN",11-04-1982,0,83,,64
IN001080500,"BEGUMPET OBSERVATORY, IN",12-04-1982,,79,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",13-04-1982,0.04,83,94,68
IN001080500,"BEGUMPET OBSERVATORY, IN",14-04-1982,0,85,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",15-04-1982,0,90,100,78
IN001080500,"BEGUMPET OBSERVATORY, IN",16-04-1982,,87,98,78
IN001080500,"BEGUMPET OBSERVATORY, IN",17-04-1982,0,84,98,75
IN001080500,"BEGUMPET OBSERVATORY, IN",18-04-1982,0,85,96,72
IN001080500,"BEGUMPET OBSERVATORY, IN",19-04-1982,0,87,99,75
IN001080500,"BEGUMPET OBSERVATORY, IN",20-04-1982,0,89,98,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-04-1982,,83,93,
IN001080500,"BEGUMPET OBSERVATORY, IN",22-04-1982,0,87,98,73
IN001080500,"BEGUMPET OBSERVATORY, IN",23-04-1982,,85,99,78
IN001080500,"BEGUMPET OBSERVATORY, IN",24-04-1982,,88,100,74
IN001080500,"BEGUMPET OBSERVATORY, IN",25-04-1982,0,89,100,78
IN001080500,"BEGUMPET OBSERVATORY, IN",26-04-1982,0,88,99,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-04-1982,0,89,101,73
IN001080500,"BEGUMPET OBSERVATORY, IN",28-04-1982,0,89,103,78
IN001080500,"BEGUMPET OBSERVATORY, IN",29-04-1982,0,88,98,77
IN001080500,"BEGUMPET OBSERVATORY, IN",30-04-1982,,86,98,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-05-1982,0.01,84,98,
IN001080500,"BEGUMPET OBSERVATORY, IN",02-05-1982,0.16,86,99,71
IN001080500,"BEGUMPET OBSERVATORY, IN",03-05-1982,0,90,103,80
IN001080500,"BEGUMPET OBSERVATORY, IN",04-05-1982,0,94,,80
IN001080500,"BEGUMPET OBSERVATORY, IN",05-05-1982,,91,104,
IN001080500,"BEGUMPET OBSERVATORY, IN",06-05-1982,0.2,89,100,75
IN001080500,"BEGUMPET OBSERVATORY, IN",07-05-1982,0,88,101,80
IN001080500,"BEGUMPET OBSERVATORY, IN",09-05-1982,0,91,,81
IN001080500,"BEGUMPET OBSERVATORY, IN",10-05-1982,0,90,102,79
IN001080500,"BEGUMPET OBSERVATORY, IN",11-05-1982,0.12,87,97,77
IN001080500,"BEGUMPET OBSERVATORY, IN",12-05-1982,0.12,89,100,80
IN001080500,"BEGUMPET OBSERVATORY, IN",13-05-1982,0,90,99,79
IN001080500,"BEGUMPET OBSERVATORY, IN",14-05-1982,,82,99,
IN001080500,"BEGUMPET OBSERVATORY, IN",15-05-1982,0,84,92,72
IN001080500,"BEGUMPET OBSERVATORY, IN",16-05-1982,,75,,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-05-1982,0,83,92,69
IN001080500,"BEGUMPET OBSERVATORY, IN",18-05-1982,0,85,94,73
IN001080500,"BEGUMPET OBSERVATORY, IN",19-05-1982,0,89,96,76
IN001080500,"BEGUMPET OBSERVATORY, IN",20-05-1982,0,88,99,76
IN001080500,"BEGUMPET OBSERVATORY, IN",21-05-1982,0,92,99,78
IN001080500,"BEGUMPET OBSERVATORY, IN",23-05-1982,,79,,
IN001080500,"BEGUMPET OBSERVATORY, IN",24-05-1982,,86,,76
IN001080500,"BEGUMPET OBSERVATORY, IN",26-05-1982,0,90,,67
IN001080500,"BEGUMPET OBSERVATORY, IN",28-05-1982,,89,102,81
IN001080500,"BEGUMPET OBSERVATORY, IN",29-05-1982,,89,100,
IN001080500,"BEGUMPET OBSERVATORY, IN",30-05-1982,,87,103,
IN001080500,"BEGUMPET OBSERVATORY, IN",31-05-1982,,88,101,76
IN001080500,"BEGUMPET OBSERVATORY, IN",01-06-1982,0.43,81,,75
IN001080500,"BEGUMPET OBSERVATORY, IN",02-06-1982,0,87,,70
IN001080500,"BEGUMPET OBSERVATORY, IN",03-06-1982,0,87,,79
IN001080500,"BEGUMPET OBSERVATORY, IN",04-06-1982,0,90,99,80
IN001080500,"BEGUMPET OBSERVATORY, IN",05-06-1982,0,92,104,79
IN001080500,"BEGUMPET OBSERVATORY, IN",06-06-1982,0,92,103,
IN001080500,"BEGUMPET OBSERVATORY, IN",07-06-1982,0,94,103,81
IN001080500,"BEGUMPET OBSERVATORY, IN",08-06-1982,0,94,103,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-06-1982,0,92,99,
IN001080500,"BEGUMPET OBSERVATORY, IN",10-06-1982,,87,92,81
IN001080500,"BEGUMPET OBSERVATORY, IN",11-06-1982,0,86,,78
IN001080500,"BEGUMPET OBSERVATORY, IN",12-06-1982,,86,95,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-06-1982,0.58,77,85,72
IN001080500,"BEGUMPET OBSERVATORY, IN",15-06-1982,0.77,83,92,73
IN001080500,"BEGUMPET OBSERVATORY, IN",16-06-1982,2.24,79,86,70
IN001080500,"BEGUMPET OBSERVATORY, IN",17-06-1982,0,82,90,74
IN001080500,"BEGUMPET OBSERVATORY, IN",18-06-1982,0,82,94,75
IN001080500,"BEGUMPET OBSERVATORY, IN",19-06-1982,0,83,94,74
IN001080500,"BEGUMPET OBSERVATORY, IN",20-06-1982,,79,86,73
IN001080500,"BEGUMPET OBSERVATORY, IN",21-06-1982,0.37,81,92,72
IN001080500,"BEGUMPET OBSERVATORY, IN",22-06-1982,0,78,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",23-06-1982,0.08,78,86,73
IN001080500,"BEGUMPET OBSERVATORY, IN",24-06-1982,1.22,79,87,72
IN001080500,"BEGUMPET OBSERVATORY, IN",25-06-1982,0.14,83,91,73
