"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-16","0.00","76","82","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-17","0.00","75","82","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-18","0.00","74",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-19",,"74","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-20","0.00","75","81","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-21",,"75","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-22","0.12","74","82","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-23","0.00","76","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-24","0.00","77","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-25",,"77","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-26","0.02","77","82","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-27","0.00","75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-28","0.00","77","86","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-29",,"78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-11-30","0.00","79","88","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-01","0.00","80","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-02","0.00","77","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-03","0.02","76","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-04","0.04","73","82","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-05","0.00","73","84","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-06","0.00","72","82","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-07","0.00","68","82","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-08","0.00","71","81","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-09","0.00","68","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-10","0.00","68","81","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-11","0.00","67",,"52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-12","0.00","73","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-13","0.00","67","82","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-14","0.00","69","82","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-15","0.00","70",,"55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-16","0.00","68","81","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-17","0.00","68","81","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-18",,"70","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-19","0.00","67","81","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-20","0.00","69","81","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-21","0.00","67","81","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-22",,"69","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-23",,"70","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-24","0.00","71",,"55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-25","0.00","69","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-26",,"72","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-27","0.00","74",,"57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-28","0.00","78","84","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-29","0.00","69","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-30",,"74","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1977-12-31","0.00","71","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-01","0.00","74","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-02","0.00","74",,"61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-03",,"74","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-04","0.00","73","82","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-05","0.00","72","82","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-06","0.00","74","81","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-07","0.00","72","82","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-08","0.08","70","77",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-09","0.00","69",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-10","0.12","66","73",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-11","0.00","67","77","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-12",,"68","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-13","0.00","68","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-14",,"71","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-15","0.00","71","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-16","0.00","71","82","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-17","0.00","70","84","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-18",,"75","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-19","0.00","74","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-20",,"77","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-21","0.00","72","86","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-22","0.00","72",,"61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-23","0.00","77","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-24","0.00","75","82","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-25",,"74","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-26",,"73","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-27","0.00","76","84","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-28","0.00","76","86","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-29","0.00","74",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-30","0.00","77","86","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-01-31",,"76","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-01","0.00","73","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-02","0.00","73","84","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-03",,"74","82","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-04","0.00","73","82","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-05","0.00","74","84","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-06","0.00","71","82","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-07","0.00","69",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-08","0.12","72","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-09",,"74","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-10","0.00","75",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-11","0.00","75","88","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-12","0.00","78","90","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-13",,"77","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-14",,"80","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-15",,"76","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-16",,"77","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-17","0.00","80",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-18","0.00","77","90","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-19","0.16","74","88","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-20","0.00","74","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-21","0.51","75","84","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-22","0.00","75","84","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-23","0.00","74","81","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-24",,"75",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-25",,"76","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-26","0.00","77","88","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-27","0.00","76","88","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-02-28",,"78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-01","0.00","80","91","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-02",,"83","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-03","0.00","84","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-04","0.00","84","95","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-05","0.00","83","95","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-06","0.00","82","91","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-07","0.00","82","91","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-08","0.00","79","90","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-09","0.00","82","93","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-10","0.00","84","93","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-11","0.00","81","93","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-12","0.00","78","91","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-13","0.00","78","88","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-14","0.00","81",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-15","0.00","81","91","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-16","0.00","83","93","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-17",,"85","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-18","0.00","84","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-19","0.00","86","97","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-20","0.00","83","93","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-21","0.00","79","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-22","0.12","83","95","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-23","0.00","86","99","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-24","0.00","85","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-25","0.00","83","99","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-26","0.00","83","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-27","0.00","85","97","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-28","0.00","86","97","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-29","0.00","86","99","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-30","0.00","86","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-03-31","0.00","87","100","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-01","0.00","91","100","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-02",,"87","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-03","0.20","87","100","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-04","0.00","86","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-05",,"87","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-06","0.00","86","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-07",,"85","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-08","0.00","84","95","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-09",,"84","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-10","0.00","88","100","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-11","0.00","91","100","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-12",,"92","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-13","0.00","93","104","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-14","0.00","90","104","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-15","0.00","94","106","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-16",,"91","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-17","0.00","93","106","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-18","0.00","91","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-19",,"90","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-20","0.00","90","102","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-21","0.00","90",,"77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-22",,"89","100",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-23",,"80","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-24","1.34","82","95","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-25","0.00","89","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-26","0.00","87","99","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-27",,"87","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-28",,"88","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-29","0.00","91","102","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-04-30","0.04","90","102","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-01","0.04","91","104","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-02","0.00","88","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-03","0.04","89",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-04","0.00","89",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-05","0.04","92","102","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-06","0.00","92","104","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-07",,"93",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-08","0.00","86","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-09","0.63","89",,"68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-10","0.00","92","104","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-11","0.00","89",,"82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-12","0.00","91","99","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-13",,"92","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-14","0.00","94","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-15","0.00","93","106","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-16","0.00","93","104","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-17",,"95","108",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-18","0.00","94","106","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-19","0.00","95","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-20","0.00","94","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-21","0.00","96","108","84"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-22","0.00","92","104","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-23","0.00","86","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-24","2.09","82","93","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-25","0.00","89","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-26","0.87","87","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-27","0.00","88","99","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-28",,"90","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-29","0.00","89","99","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-30","0.00","80","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-05-31","0.00","87","99","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-01","0.00","90","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-02","0.00","87","100","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-03","0.00","88","99","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-04","0.00","88","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-05","0.00","87","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-06","0.00","87","99","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-07","0.02","86","99","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-08","0.00","85","95","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-09","0.00","84","95","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-10","0.12","84","97","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-11","0.00","87","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-12","0.12","82","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-13","0.00","88","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-14","0.47","79",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-15","0.00","79","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-16","0.00","79","91","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-17","0.08","75",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-18","1.54","76","81","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-19","0.08","75","79","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-20","0.00","75","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-21","0.75","75",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-22","0.00","79","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-23","0.00","81","88","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-24",,"82","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-25","0.04","86",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-26","0.00","86",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-27","0.00","84","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-28","0.00","82",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-29","0.00","83","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-06-30","0.01","76","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-01","0.00","75",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-02",,"77","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-03","0.04","78","86","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-04","0.35","78","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-05","1.69","75","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-06","0.00","75","77",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-07","0.04","77","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-08","0.00","77","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-09","0.00","79","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-10","0.08","78","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-11","0.55","73","81","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-12","0.00","75","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-13",,"78","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-14","0.00","81",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-15","0.00","80","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-16",,"78","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-17","0.75","79","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-18","0.08","77",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-19","0.00","81","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-20","0.00","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-21","0.08","78","84","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-22","0.00","79",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-23","0.00","80",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-24","0.08","78",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-25","0.00","79",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-26",,"80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-27",,"80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-28","0.00","80","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-29","0.28","77","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-30","0.12","77","82","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-07-31","0.00","75","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-01",,"75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-02",,"75",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-03","0.16","78","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-04","0.00","77","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-05","0.20","76",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-06","0.02","76","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-07","0.00","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-08","0.31","78","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-09","0.00","77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-10","0.20","75","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-11","0.20","77","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-12","0.00","76","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-13","0.59","73","77","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-14","0.00","71","73",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-15","4.33","72","75","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-16","0.00","76","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-17","0.00","75","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-18",,"78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-19",,"79",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-20","0.00","76",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-21","0.59","71","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-22","0.00","77","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-23","0.04","75","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-24","0.08","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-25","0.31","74",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-26","0.35","76","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-27","0.04","77",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-28","0.00","77","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-29","0.00","77","82","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-30","0.00","78","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-08-31","0.00","78","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-01","0.00","79","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-02",,"78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-03","0.02","77","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-04","0.00","80","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-05",,"80","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-06","0.00","79","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-07",,"79","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-08","0.00","78","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-09","0.00","79","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-10",,"79","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-11","0.00","81",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-12","0.00","79",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-13","1.30","75","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-14","0.08","75",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-15","0.00","77","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-16",,"81","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-17","0.00","83","90","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-18","0.20","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-19","0.59","76",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-20","0.00","75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-21",,"75","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-22","1.57","76",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-23","0.31","77","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-24","0.43","79",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-25","0.00","78","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-26",,"77","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-27","0.12","80","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-28","0.00","80","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-29","0.00","79","88","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-09-30","0.55","78","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-01","0.00","77","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-02","0.00","76","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-03","0.01","77","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-04","0.00","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-05",,"81",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1978-10-06","0.00","82","90","73"
